20-05-2019 06:59,"b'RT @ikasnik: As air #pollution -- which causes lung #cancer, #stroke, and heart disease -- spiked in #Delhi last week, we look at what is a\xe2\x80\xa6'"
,
20-05-2019 06:58,"b'As air #pollution -- which causes lung #cancer, #stroke, and heart disease -- spiked in #Delhi last week, we look a\xe2\x80\xa6 https://t.co/bG7Kw2bBrk'"
,
20-05-2019 06:56,"b'RT @DhanrajNathwani: Apart from numerous health benefits, #cycling also contributes to the preservation of the #environment, by reducing th\xe2\x80\xa6'"
,
20-05-2019 06:54,b'RT @elizabeth_ruler: Some scientists have come up with a way to make infinitely recyclable #plastics.\n\n#plasticpollution #pollution #marine\xe2\x80\xa6'
,
20-05-2019 06:53,b'RT @BerndWilke1: #Brazil #Vale warns another #mining #dam at risk of #collapse https://t.co/29ffreSxcU #tailingdam #pollution'
,
20-05-2019 06:51,b'#Brazil #Vale warns another #mining #dam at risk of #collapse https://t.co/29ffreSxcU #tailingdam #pollution'
,
20-05-2019 06:44,b'Submit your abstract at:\nseparationtechniques/euroscicon/com \n\n#Environmentalremediation deals with the \n#Pollution\xe2\x80\xa6 https://t.co/mrTdIsbRcu'
,
20-05-2019 06:39,b'RT @SaveTheVaal: The fish population in the Vaal River May be in jeopardy. \nYour assistance is needed #ProtectOurFish #pollution #fish #fis\xe2\x80\xa6'
,
20-05-2019 06:34,b'RT @AzraAlikadic: #stop #pesticides in #Trento with ca 700 people showing up under the \xe2\x98\x94\xef\xb8\x8f #agriculture #environmentallyfriendly #environmen\xe2\x80\xa6'
,
20-05-2019 06:34,"b'RT @EuracFederalism: \xf0\x9f\x8c\x8aDid you know that, according to @PlasticsEurope, Germany \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa and Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9are the countries dominating the European con\xe2\x80\xa6'"
,
20-05-2019 06:30,"b""It's #WalktoSchoolWeek!!! Leave the car at home and walk, scoot or skip to school! Your lungs will thank you.\xe2\x80\xa6 https://t.co/8VDSCw3kAx"""
,
20-05-2019 06:28,"b'As motorization around the word continues to rise, reducing #transport #pollution may seem like an uphill battle.\xe2\x80\xa6 https://t.co/b99cvwVZUU'"
,
20-05-2019 06:27,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 06:20,"b'RT @JohnSto55787762: Plastic smells like food to seabirds, causing them to get a beak full of plastic instead of krill. \n\n#plasticpollution\xe2\x80\xa6'"
,
20-05-2019 06:19,b'RT @IvoTONIUT: \xe2\x9a\xa0 #Air #pollution \xf0\x9f\x98\xb7 is the biggest public #health emergency facing the \xf0\x9f\x8c\x8fWorld today. https://t.co/TwZYCSZoXu'
,
20-05-2019 06:18,b'RT @EP_ThinkTank: Do you #cycle? Getting on your bike\n\xf0\x9f\x9a\xb2 reduces congestion\n\xf0\x9f\x9a\xb2 cuts #pollution\n\xf0\x9f\x9a\xb2 lessens our fuel dependence\n\xf0\x9f\x9a\xb2 creates new #j\xe2\x80\xa6'
,
20-05-2019 06:18,b'#schoolgatepolluters called out for polluting their own children\xe2\x80\x99s school environment. \n\nSpeaks volumes that the ch\xe2\x80\xa6 https://t.co/kNYpdbNp1H'
,
20-05-2019 06:18,"b'RT @suzlette333: Dear Muppet in a Baseball Cap, aka PM - what are you going to do about this? Australia is a global leader in species extin\xe2\x80\xa6'"
,
20-05-2019 06:15,b'Do you #cycle? Getting on your bike\n\xf0\x9f\x9a\xb2 reduces congestion\n\xf0\x9f\x9a\xb2 cuts #pollution\n\xf0\x9f\x9a\xb2 lessens our fuel dependence\n\xf0\x9f\x9a\xb2 creates\xe2\x80\xa6 https://t.co/VdumGB4fzR'
,
20-05-2019 06:11,"b'RT @callmesevana: I used to run up and down in the rain when I was a little girl, it\xe2\x80\x99s unfortunate that your children won\xe2\x80\x99t be able to in 1\xe2\x80\xa6'"
,
20-05-2019 06:10,b'The fish population in the Vaal River May be in jeopardy. \nYour assistance is needed #ProtectOurFish #pollution\xe2\x80\xa6 https://t.co/JfGNwcSuHh'
,
20-05-2019 06:06,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 06:05,b'60 countries are now on board the UN Clean Seas Campaign! Find out more!\n\n#cleanseas #pollution #environment\xe2\x80\xa6 https://t.co/Te4xRMdWzu'
,
20-05-2019 06:04,b'Come to #Gloucestershire and enjoy a lung full of country air (augmented with fumes from the burning of #recycling\xe2\x80\xa6 https://t.co/iZx1pUD5c5'
,
20-05-2019 06:00,b'Today marks the beginning of walk to school week- consider doing your bit for the environment by ditching the car a\xe2\x80\xa6 https://t.co/C9gyZHFtkR'
,
20-05-2019 05:53,b'RT @futuresaveng: Imagine walking on the streets of #Lagos #Nigeria armed with placards telling people about #climatechange.. Imagine the d\xe2\x80\xa6'
,
